2.944341497977095e-11 5.155871095295897e-07 5.541128991334599e-10 8.312357359324342e-05
3.0132810145863113e-11 5.278229311988985e-07 5.672631048650157e-10 8.312337931362845e-05
3.0841294435612876e-11 5.403491388248077e-07 5.807253912412429e-10 8.313102090689267e-05
3.1569437598994483e-11 5.531726241065436e-07 5.945071645591049e-10 8.314421700245741e-05
3.231780617480901e-11 5.663004422306754e-07 6.086160068817833e-10 8.316434353468551e-05
3.308704763678494e-11 5.797398159344566e-07 6.230596802099615e-10 8.319640847064146e-05
3.387784260697791e-11 5.934981393927737e-07 6.37846130752101e-10 8.323644842168255e-05
3.469083213792297e-11 6.075829821582486e-07 6.529834932960595e-10 8.328243996390097e-05
3.552668624154648e-11 6.220020934918555e-07 6.684800956844567e-10 8.333526954765906e-05
3.638609773341129e-11 6.367634066211748e-07 6.843444633962495e-10 8.339465739673172e-05
3.7269773544590334e-11 6.518750429737523e-07 7.005853242370371e-10 8.34599647413158e-05
3.8178444227241653e-11 6.673453167369504e-07 7.17211613140676e-10 8.353196084796997e-05
3.9112876004333464e-11 6.831827395063907e-07 7.342324770848473e-10 8.361099502217359e-05
4.007384803068826e-11 6.993960248297319e-07 7.516572801232804e-10 8.369515438449516e-05
4.106215736002869e-11 7.159940930150342e-07 7.694956085374005e-10 8.378750063895193e-05
4.207871251938646e-11 7.329860762028011e-07 7.877572761102365e-10 8.389187960068588e-05
4.3124439884087846e-11 7.503813232537797e-07 8.064523295254876e-10 8.400329059552699e-05
4.420023110768503e-11 7.681894048112126e-07 8.25591053894722e-10 8.412112148151794e-05
4.530701273011692e-11 7.864201187431305e-07 8.451839784157459e-10 8.424509216417667e-05
4.64457345654521e-11 8.050834954810227e-07 8.652418821652579e-10 8.437531378717062e-05
4.7617380939963606e-11 8.24189803430458e-07 8.857758000289736e-10 8.451181170498749e-05
4.882296838209369e-11 8.437495547478084e-07 9.067970287724846e-10 8.465476051738542e-05
5.006355124550869e-11 8.637735111477173e-07 9.283171332561914e-10 8.480434403875775e-05
5.1340204479214e-11 8.842726896817442e-07 9.503479527977284e-10 8.495901494657861e-05
5.265405497417496e-11 9.05258368877622e-07 9.729016076853817e-10 8.512341158820764e-05
5.4006374759248764e-11 9.267420950703305e-07 9.959905058460847e-10 8.52998872217259e-05
5.5398429434930165e-11 9.487356885769795e-07 1.0196273496716563e-09 8.548294548823003e-05
5.6831464855236186e-11 9.712512501822143e-07 1.043825143007043e-09 8.567272459852122e-05
5.830675903645335e-11 9.943011679557814e-07 1.0685971983044009e-09 8.586809624380008e-05
5.98256249833113e-11 1.0178981239835498e-06 1.093957143946963e-09 8.606996356792602e-05
6.138943833530494e-11 1.042055101273081e-06 1.1199189317467143e-09 8.627842470391464e-05
6.299961005245136e-11 1.0667853910386562e-06 1.1464968446200017e-09 8.649313547065999e-05
6.465759725167001e-11 1.0921025999910337e-06 1.173705504445301e-09 8.671437339228085e-05
6.636489082912425e-11 1.1180206576921805e-06 1.201559880107467e-09 8.69411090238026e-05
6.812308830175561e-11 1.1445538243580351e-06 1.2300752957328866e-09 8.717926218383917e-05
6.993396449792956e-11 1.1717166987743357e-06 1.25926743912007e-09 8.742933913528089e-05
7.179925460199903e-11 1.1995242261211775e-06 1.289152370370317e-09 8.768611793756386e-05
7.372069910963771e-11 1.227991706251688e-06 1.3197465307232048e-09 8.794959542920195e-05
7.570005913833746e-11 1.2571348022280656e-06 1.3510667516017612e-09 8.821834601259015e-05
7.77391618009889e-11 1.2869695488403177e-06 1.3831302638722978e-09 8.849425026330822e-05
7.983992786426154e-11 1.317512361399656e-06 1.4159547073239942e-09 8.877691070049621e-05
8.200431211216995e-11 1.348780044904586e-06 1.4495581403734583e-09 8.906570100339371e-05
8.423433437671361e-11 1.380789803226162e-06 1.4839590499995873e-09 8.936106995341914e-05
8.653206915985774e-11 1.4135592484672902e-06 1.5191763619142097e-09 8.966290088609929e-05
8.889978110153821e-11 1.4471064108432753e-06 1.5552294509740925e-09 8.997782944916389e-05
9.133993464901242e-11 1.4814497486019376e-06 1.5921381518400478e-09 9.030418854703068e-05
9.385491803426675e-11 1.5166081579592244e-06 1.6299227698890009e-09 9.063798014902728e-05
9.644715259868693e-11 1.552600983623478e-06 1.6686040923850244e-09 9.097802575808465e-05
9.911906627281074e-11 1.589448029501109e-06 1.7082033999154814e-09 9.132333026779082e-05
1.0187321173635276e-10 1.6271695694991973e-06 1.7487424780985746e-09 9.167663901835671e-05
1.0471226069748401e-10 1.665786358693391e-06 1.7902436295687346e-09 9.203668106369718e-05
1.0763891757059265e-10 1.7053196448557783e-06 1.8327296862464475e-09 9.240284779313974e-05
1.1065598576106626e-10 1.7457911800591708e-06 1.876224021899273e-09 9.277574270490893e-05
1.1376635745849577e-10 1.787223232578819e-06 1.9207505650009533e-09 9.315655606208543e-05
1.1697323534848566e-10 1.8296385993715645e-06 1.9663338118957003e-09 9.355203371882747e-05
1.2028002211890799e-10 1.8730606185356715e-06 2.0129988402748988e-09 9.395833253663852e-05
1.2369001533971259e-10 1.917513181944741e-06 2.0607713229736326e-09 9.437278625608185e-05
1.2720656304528654e-10 1.963020748573363e-06 2.1096775420946334e-09 9.479289065038685e-05
1.3083301682465186e-10 2.009608357962482e-06 2.1597444034674195e-09 9.521863729541468e-05
1.3457294622490724e-10 2.057301643926403e-06 2.210999451450579e-09 9.565312423284846e-05
1.384300489897917e-10 2.1061268487003074e-06 2.263470884085338e-09 9.609418867055736e-05
1.4240806232367353e-10 2.1561108374508534e-06 2.3171875686087563e-09 9.654152127917859e-05
1.465108754318963e-10 2.2072811129596465e-06 2.3721790573350812e-09 9.699575055891222e-05
1.5074252553116094e-10 2.2596658307430593e-06 2.4284756039139967e-09 9.745981053240793e-05
1.551075225832259e-10 2.313293814787277e-06 2.486108179974714e-09 9.793984843478763e-05
1.5961053847805104e-10 2.368194573229361e-06 2.545108492165059e-09 9.843007481476524e-05
1.6425613170265964e-10 2.4243983144323998e-06 2.6055089995949347e-09 9.892891907139153e-05
1.690489052675325e-10 2.4819359638062746e-06 2.667342931693746e-09 9.943276088280925e-05
1.7399349315846672e-10 2.5408391807938157e-06 2.7306443064916213e-09 9.994305425493074e-05
1.7909487584044389e-10 2.601140376258914e-06 2.7954479493344816e-09 0.00010046248887749091
1.8435814708714195e-10 2.662872730370646e-06 2.861789512043258e-09 0.00010098826202147212
1.89788466052439e-10 2.7260702108959425e-06 2.9297054925277947e-09 0.00010152064401818575
1.953912179789936e-10 2.7907675917933894e-06 2.999233254866225e-09 0.00010206001678270256
2.0117204472308278e-10 2.8570004724012513e-06 3.0704110498608793e-09 0.00010261156462608896
2.0713726056259293e-10 2.924805297257854e-06 3.1432780360820175e-09 0.00010317997957941064
2.132932488601243e-10 2.9942193758725046e-06 3.2178743014109794e-09 0.00010375804977760102
2.1964630684204085e-10 3.0652809031767215e-06 3.2942408850945853e-09 0.00010434479681760071
2.2620273340557937e-10 3.1380289807144926e-06 3.3724198003229476e-09 0.00010493592328131429
2.3296894601185983e-10 3.2125036381247417e-06 3.452454057343082e-09 0.00010553465780907973
2.3995186343412794e-10 3.2887458551798234e-06 3.534387687121067e-09 0.00010614255500439501
2.471584750512691e-10 3.3667975843611963e-06 3.6182657655657367e-09 0.00010675647653484798
2.5459589800361553e-10 3.446701773957959e-06 3.7041344383272688e-09 0.00010737754642619896
2.622715666096101e-10 3.5285023916168133e-06 3.792040946184277e-09 0.00010800565990711008
2.701933757574114e-10 3.6122444486697792e-06 3.8820336510333955e-09 0.00010864863479658431
2.7837010464443966e-10 3.6979740250845056e-06 3.974162062495655e-09 0.00010930874282539133
2.8681044611279484e-10 3.7857382944370997e-06 4.068476865154264e-09 0.00010997830723915672
2.9552307811987384e-10 3.875585549905947e-06 4.16502994643882e-09 0.00011065605325918778
3.0451659327252865e-10 3.967565230945566e-06 4.26387442517125e-09 0.00011133771302804437
3.1379989156831807e-10 4.061727950508895e-06 4.3650646807892056e-09 0.00011202837434516013
3.233825310769475e-10 4.158125522941394e-06 4.468656383263003e-09 0.0001127278044244179
3.3327407460080815e-10 4.2568109924629845e-06 4.5747065237225295e-09 0.00011343292796391355
3.4348433390560977e-10 4.35783866237728e-06 4.683273445811006e-09 0.00011414563677832374
3.5402354667001454e-10 4.461264124895671e-06 4.794416877782826e-09 0.00011486607221255747
3.649027659100875e-10 4.56714429195089e-06 4.908197965363143e-09 0.0001156039758190523
3.761341064313073e-10 4.675537426597215e-06 5.024679305387288e-09 0.00011635843247756381
3.877293956276481e-10 4.786503174613983e-06 5.143924980238508e-09 0.00011712285979929583
3.9970054009623683e-10 4.900102597479808e-06 5.266000593102978e-09 0.00011789424141741936
4.12059248169996e-10 5.01639820597066e-06 5.390973304061509e-09 0.00011866938548736276
4.248178738365363e-10 5.135453994695264e-06 5.5189118670377514e-09 0.00011945496443502656
4.379895430395748e-10 5.257335477339424e-06 5.649886667623276e-09 0.0001202485468453022
4.515873168886321e-10 5.382109722610408e-06 5.783969761800311e-09 0.0001210475598479754
4.656247101689583e-10 5.50984539121428e-06 5.9212349155834435e-09 0.00012185447046950052
4.801158106697708e-10 5.64061277361472e-06 6.0617576456021136e-09 0.00012267054266079866
4.950760735471573e-10 5.774483829018932e-06 6.205615260646193e-09 0.0001235064427562375
5.10522092992921e-10 5.911532224904511e-06 6.352886904197529e-09 0.0001243577329775284
5.264699871057267e-10 6.05183337708908e-06 6.503653597970858e-09 0.00012521974917158288
5.429359953107011e-10 6.1954644914404074e-06 6.65799828648801e-09 0.0001260870457835828
5.599360881891284e-10 6.342504606284677e-06 6.816005882709978e-09 0.00012695848364511898
5.774874119180538e-10 6.493034636227632e-06 6.977763314751897e-09 0.00012784150546856434
5.95607892912994e-10 6.64713741660275e-06 7.143359573706682e-09 0.00012873153405290103
6.143153589502882e-10 6.804897748882628e-06 7.3128857626036086e-09 0.00012962691521665307
6.336284061423751e-10 6.966402447524162e-06 7.486435146528782e-09 0.0001305303932975105
6.535664354122604e-10 7.131740387747398e-06 7.664103203935062e-09 0.00013144523836149734
6.741509991390649e-10 7.301002554812101e-06 7.84598767916968e-09 0.00013238187954488814
6.954046842838123e-10 7.4742820938103495e-06 8.032188636248435e-09 0.00013333261395039576
7.173494925640286e-10 7.651674360534228e-06 8.222808513906061e-09 0.00013429436725025367
7.400074601507975e-10 7.833276974093621e-06 8.417952181953051e-09 0.00013525971452159232
7.634004266446108e-10 8.019189870587315e-06 8.617726998969937e-09 0.00013623033953968217
7.875521457410968e-10 8.209515358671005e-06 8.822242871370775e-09 0.00013721300402608861
8.124869963325804e-10 8.40435817552086e-06 9.031612313868335e-09 0.00013820166327437698
8.382293184221103e-10 8.603825544297614e-06 9.245950511374211e-09 0.00013919593411461582
8.648046666670933e-10 8.808027233511788e-06 9.465375382368003e-09 0.00014019835461727797
8.922398118888235e-10 9.017075617434267e-06 9.69000764377032e-09 0.0001412151293693345
9.205646915160952e-10 9.231085738333717e-06 9.919970877355393e-09 0.00014225510103156735
9.498099039651976e-10 9.450175369274172e-06 1.0155391597739755e-08 0.00014330797162499565
9.800055058391484e-10 9.674465078707053e-06 1.0396399321984463e-08 0.00014437157180387814
1.0111812934065223e-09 9.90407829672462e-06 1.0643126640849089e-08 0.000145437238637515
1.0433672363663767e-09 1.0139141383169062e-05 1.0895709291736737e-08 0.0001465100260143151
1.0765961247232812e-09 1.0379783697986762e-05 1.1154286233370169e-08 0.00014759464509814528
1.1109010235352543e-09 1.0626137671625962e-05 1.141899972224015e-08 0.00014868426848686173
1.1463151982816596e-09 1.0878338877884667e-05 1.1689995390868087e-08 0.00014978028481399717
1.1828737009826951e-09 1.1136526109125345e-05 1.1967422327925966e-08 0.00015088424582191458
1.22061358038991e-09 1.1400841452596412e-05 1.2251433160257696e-08 0.00015200634040066753
1.2595762127593556e-09 1.1671430369001084e-05 1.254218413684702e-08 0.00015315224795000088
1.2998029313336294e-09 1.1948441771821071e-05 1.2839835214778106e-08 0.000154310311377908
1.3413347743991278e-09 1.2232028109252894e-05 1.31445501472362e-08 0.0001554780801879765
1.384211959862765e-09 1.2522345447590495e-05 1.3456496573596647e-08 0.00015664676251276883
1.4284757674338725e-09 1.281955355785463e-05 1.3775846111651981e-08 0.0001578249806730941
1.4741712464717764e-09 1.3123816004644853e-05 1.4102774452027695e-08 0.00015901417277708368
1.5213431815620888e-09 1.3435300234714683e-05 1.4437461454838703e-08 0.00016020749922473826
1.5700371093262825e-09 1.3754177669483562e-05 1.478009124863964e-08 0.0001614082183184619
1.6203010069061576e-09 1.4080623800242192e-05 1.5130852331723484e-08 0.000162617233079968
1.6721863063881e-09 1.4414818284532538e-05 1.5489937675824148e-08 0.00016384845439512322
1.7257498557109756e-09 1.4756945045301749e-05 1.5857544832280197e-08 0.0001651030483112612
1.7810474583494643e-09 1.5107192371288686e-05 1.623387604071797e-08 0.00016637000247297955
1.8381350153414633e-09 1.5465753020714338e-05 1.661913834031407e-08 0.00016764470263090013
1.8970668255326e-09 1.5832824326370784e-05 1.7013543683698217e-08 0.00016891979935940155
1.9578999283483308e-09 1.620860830595553e-05 1.7417309053559348e-08 0.00017020713472539132
2.0206958801657832e-09 1.6593311773912817e-05 1.7830656582018945e-08 0.00017150400667872987
2.0855153304724795e-09 1.6987146453072934e-05 1.8253813672837355e-08 0.00017280440502872408
2.1524206931217266e-09 1.739032909228614e-05 1.868701312652032e-08 0.00017411311554045306
2.2214775934473235e-09 1.780308158674897e-05 1.9130493268394517e-08 0.0001754317363709728
2.292757523787693e-09 1.8225631099690217e-05 1.958449807972258e-08 0.00017677643471899115
2.3663381019556098e-09 1.8658210187522572e-05 2.004927733192978e-08 0.00017814291952532392
2.4422948288597663e-09 1.910105692710754e-05 2.052508672401613e-08 0.00017952311093380563
2.5207035058149954e-09 1.9554415046511197e-05 2.101218802322958e-08 0.00018090813581316003
2.6016376267847106e-09 2.001853405791706e-05 2.151084920907765e-08 0.00018229398935685253
2.6851761511648027e-09 2.0493669398134134e-05 2.202134462075677e-08 0.00018369456800250279
2.7714027343126303e-09 2.098008256886248e-05 2.2543955108080394e-08 0.00018510286821624787
2.8603995862969095e-09 2.147804127785422e-05 2.307896818598894e-08 0.0001865145163514159
2.9522523089687425e-09 2.198781958856712e-05 2.3626678192726558e-08 0.00018793529749763403
3.047050741485619e-09 2.2509698071932857e-05 2.4187386451771773e-08 0.00018936888123371947
3.144894198142919e-09 2.3043963960046188e-05 2.4761401437611037e-08 0.00019083200785354056
3.245888041499531e-09 2.359091130421512e-05 2.5349038945446426e-08 0.00019231510190351506
3.3501347183899825e-09 2.4150841136446333e-05 2.595062226493085e-08 0.00019381268875854485
3.4577365161281316e-09 2.4724061633785744e-05 2.656648235802632e-08 0.00019531220996132063
3.5687933209927408e-09 2.5310888287179974e-05 2.71969580410832e-08 0.0001968143076938738
3.683414394877646e-09 2.5911644080110694e-05 2.78423961712405e-08 0.0001983326301897023
3.8017129136907385e-09 2.6526659663962147e-05 2.850315183724984e-08 0.0001998568558344309
3.923800499546886e-09 2.7156273537238235e-05 2.9179588554828105e-08 0.0002013848753626381
4.049794537469392e-09 2.7800832235877494e-05 2.98720784666461e-08 0.00020292264697105306
4.179818263513609e-09 2.846069052424293e-05 3.0581002547063444e-08 0.00020447740315048075
4.3140093240133835e-09 2.913621158942927e-05 3.130675081172216e-08 0.00020606449832115674
4.4525100783628225e-09 2.9827767241011125e-05 3.204972253211437e-08 0.00020766983612359723
4.595459773507389e-09 3.05357381158397e-05 3.281032645524209e-08 0.00020928953707231867
4.742995977044509e-09 3.1260513884257605e-05 3.358898102849004e-08 0.00021090861770892686
4.89525511544109e-09 3.2002493465525416e-05 3.4386114629835036e-08 0.00021253338550178747
5.0523879272313134e-09 3.276208525418495e-05 3.520216580351883e-08 0.0002141745592316816
5.214547106216634e-09 3.353970733902848e-05 3.6037583501313886e-08 0.00021582002630610606
5.38188453009647e-09 3.4335787731504235e-05 3.689282732951479e-08 0.00021747058306221907
5.55456097330663e-09 3.515076460742644e-05 3.7768367801791434e-08 0.00021913109600716949
5.732746004188695e-09 3.5985086546857214e-05 3.866468659804275e-08 0.00022081408432538926
5.916629671815152e-09 3.6839212780106385e-05 3.958227682939365e-08 0.00022253120213699046
6.106403699778597e-09 3.771361344040817e-05 4.0521643309480884e-08 0.00022426529856196657
6.302257404523907e-09 3.860876982311175e-05 4.1483302832176914e-08 0.0002260125425890452
6.504375502963006e-09 3.952517464460845e-05 4.246778445590496e-08 0.00022775722963002084
6.7129452533234895e-09 4.046333231802689e-05 4.347562979470118e-08 0.00022951174911892583
6.9281736151523755e-09 4.142375923869905e-05 4.450739331618453e-08 0.0002312817093704834
7.150266349337769e-09 4.2406984057910306e-05 4.556364264659785e-08 0.00023305459813901727
7.379430627839164e-09 4.341354797486985e-05 4.66449588830884e-08 0.0002348347088099458
7.615886131940273e-09 4.444400504291666e-05 4.775193691339922e-08 0.00023662475915274008
7.859867101056617e-09 4.5498922470649906e-05 4.8885185743147606e-08 0.0002384438447419454
8.111634576834103e-09 4.6578880933663283e-05 5.004532883087039e-08 0.00024029742232872637
8.371446400190112e-09 4.768447489455282e-05 5.123300443102061e-08 0.00024216775817310657
8.639559591677046e-09 4.8816312929807414e-05 5.2448865945104164e-08 0.00024404871393541097
8.916222247006515e-09 4.997501805598662e-05 5.36935822811496e-08 0.0002459261243670815
9.201692476229198e-09 5.11612280830777e-05 5.4967838221708896e-08 0.00024781810427835105
9.496252778870848e-09 5.237559597234444e-05 5.6272334800591557e-08 0.0002497235148734129
9.800180457971087e-09 5.3618790179956495e-05 5.760778968853947e-08 0.00025163090319252265
1.0113758724229625e-08 5.489149503085556e-05 5.8974937588054516e-08 0.00025354755534797655
1.0437287208540473e-08 5.619441110526605e-05 6.037453063759621e-08 0.0002554758346271084
1.0771090433614557e-08 5.752825561712341e-05 6.180733882537185e-08 0.00025743960814360957
1.1115524786210799e-08 5.889376280927056e-05 6.327415041294663e-08 0.0002594363016910059
1.1470937381676818e-08 6.0291684359220974e-05 6.477577236890702e-08 0.0002614514315740429
1.1837675924612257e-08 6.172278978955819e-05 6.631303081281556e-08 0.00026347303425755265
1.2216074436325636e-08 6.318786688124233e-05 6.7886771469702e-08 0.00026549144861234006
1.26064896463274e-08 6.468772212621721e-05 6.949786013533993e-08 0.0002675290448409843
1.3009304847678916e-08 6.622318117311505e-05 7.114718315256589e-08 0.00026957729796089783
1.342489422054982e-08 6.779508926145474e-05 7.283564789890197e-08 0.00027162719315392843
1.3853645395641462e-08 6.940431170043508e-05 7.456418328575106e-08 0.00027368814735486205
1.4295967030794763e-08 7.10517343547522e-05 7.633374026943878e-08 0.00027576437229105645
1.4752309047454117e-08 7.273826412131186e-05 7.814529237438356e-08 0.0002778820388416686
1.5223154968917103e-08 7.446482943033818e-05 7.999983622868253e-08 0.00028002999804273835
1.570897352836798e-08 7.623238076010846e-05 8.18983921124079e-08 0.0002821982336291164
1.621023271110916e-08 7.804189114992734e-05 8.384200451891571e-08 0.0002843682186009523
1.672738418661449e-08 7.989435672769143e-05 8.583174272947527e-08 0.0002865371932723252
1.7260921222423225e-08 8.179079728789588e-05 8.786870140153592e-08 0.0002887287823464671
1.781136110842427e-08 8.373225684363876e-05 8.99540011709545e-08 0.0002909279992893276
1.8379209766398924e-08 8.571980417964488e-05 9.208878926851466e-08 0.000293129376795918
1.8964997844469627e-08 8.775453346454738e-05 9.427424015107785e-08 0.00029534322397532445
1.9569283525266153e-08 8.98375648588419e-05 9.651155614771229e-08 0.0002975779758736296
2.0192689780162632e-08 9.197004511757015e-05 9.880196812115626e-08 0.000299859213566442
2.0835869080175907e-08 9.415314822574184e-05 1.0114673614497896e-07 0.0003021680236202593
2.1499455854225434e-08 9.638807605048282e-05 1.0354715019681197e-07 0.0003044974830127544
2.2184077507598324e-08 9.867605898102769e-05 1.0600453086803225e-07 0.0003068244334923267
2.289034802283778e-08 0.0001010183566064592 1.0852023009028758e-07 0.0003091547639645853
2.3618947868709918e-08 0.00010341625845006024 1.1109563187926369e-07 0.0003115088415303596
2.4370572686031035e-08 0.0001058710846509846 1.1373215309610267e-07 0.000313867879140292
2.514590816341118e-08 0.00010838418667377238 1.1643124422689107e-07 0.0003162307339757856
2.594568003950343e-08 0.00011095694808918209 1.1919439018064711e-07 0.0003186068279437009
2.6770652875333185e-08 0.00011359078533211603 1.2202311110624555e-07 0.00032101147795019104
2.7621686601429865e-08 0.0001162871484666907 1.2491896322873003e-07 0.00032346626390908557
2.8499657996199996e-08 0.00011904752199190821 1.278835397054722e-07 0.0003259462350093619
2.9405426577905415e-08 0.00012187342566533645 1.3091847150265007e-07 0.00032844559537595526
3.0339831632140055e-08 0.0001247664153028233 1.3402542829252627e-07 0.00033093900984457745
3.130371236384275e-08 0.00012772808365311245 1.3720611937202076e-07 0.0003334419321392169
3.229800308027128e-08 0.0001307600613239317 1.4046229460308302e-07 0.0003359677472210031
3.332363770591447e-08 0.00013386401762505797 1.4379574537538147e-07 0.00033849621323615874
3.438154803715361e-08 0.00013704166148327765 1.4720830559183883e-07 0.00034103160574189723
3.547272440484283e-08 0.00014029474243402074 1.507018526775568e-07 0.00034357999042899717
